calibration_basis_error,calibration_peak_state_bytes,calibration_size,clean_marginal_attenuation_rate,clean_target_correlation_error,clean_target_scale_scatter_error,contaminate_calibration,contaminated_calibration_rows,contaminated_cells,contamination_phase,diagnostics,effective_n,elapsed_seconds,epoch_size,front_loaded,k,marginal_clipped_coordinates,marginal_lambda,marginal_retained_contamination_rate,method,n,output_bytes,p,parallel_clipped_rows,parallel_lambda,rank,relative_location_error,relative_scale_error,residual_clipped_rows,residual_lambda,scenario,scheduled,seed,spectrum,state_bytes,status,subspace_error,subspace_error_final_regime,throughput_rows_per_second,tier,transformed_target_compression_error,transformed_target_scatter_compression_error
,5482432,512,0.003055932581082997,2.097184914174317,0.9912696997911152,,0,110340,,"{'phase': 'estimating', 'ready': True, 'total_seen': 6000, 'epoch_index': 0, 'epoch_seen': 6000, 'calibration_count': 512, 'effective_n': 5488, 'serving_epoch': 0, 'serving_n': 5488, 'basis_rank': 40, 'parallel_radius': 12.065616128564812, 'residual_radius': 13.459319362068719, 'marginal_clipped_coordinates': 92149, 'parallel_clipped_rows': 2, 'residual_clipped_rows': 5476, 'state_bytes': 196800, 'calibration_peak_state_bytes_bound': 5482432, 'epoch_history': []}",5488,0.752599912,,,40,92149,3.0,0.1922059090085191,dual_bound,6000,336000,200,2,4.0,10,,,5476,1.5,cellwise_cauchy,,508,weak,196800,completed,0.8649235995087666,,7972.363408939649,sketch,2.1065422379546828,0.9926899605274119
,0,512,,10.132246139909817,1.0031852004839095,,0,109800,,{},6000,0.226909481,,,10,0,3.0,,vanilla_fd,6000,336000,200,0,4.0,10,,,0,1.5,bounded_out_of_subspace,,508,weak,33600,completed,0.9463444261373029,,26442.262234075624,sketch,,0.9125056864253415
,0,512,,0.35180700105591195,4.814803423129885,,0,109800,,"{'rfd_alpha': 39652.15740518329, 'qualification': 'RFD robust means rank-deficiency regularization, not outlier resistance'}",6000,0.246089013,,,10,0,3.0,,rfd,6000,336000,200,0,4.0,10,,,0,1.5,bounded_out_of_subspace,,508,weak,36808,completed,0.943800590103097,,24381.421693133452,sketch,,3.7262363301022985
,0,512,0.00470188956154834,10.183513198363439,1.0037955687094036,,0,109800,,"{'effective_n': 6000, 'trim_mode': 'iqr'}",6000,1.117758686,,,10,0,3.0,1.0,sketch_iqr,6000,336000,200,0,4.0,10,,,0,1.5,bounded_out_of_subspace,,508,weak,152024,completed,0.9462652600781352,,5367.884924671478,sketch,7.468746221757913,0.9090283086140901
,0,512,0.004168959823885526,10.18294155334299,1.0037777318995929,,0,109800,,"{'effective_n': 6000, 'trim_mode': 'mad'}",6000,1.17366685,,,10,0,3.0,1.0,sketch_mad,6000,336000,200,0,4.0,10,,,0,1.5,bounded_out_of_subspace,,508,weak,152024,completed,0.946278332109173,,5112.18324007362,sketch,7.470242621474915,0.9091818845485412
,5071552,512,0.0030785584126341364,8.33337604423647,1.002269442481098,,0,109800,,"{'phase': 'estimating', 'ready': True, 'total_seen': 6000, 'epoch_index': 0, 'epoch_seen': 6000, 'calibration_count': 512, 'effective_n': 5488, 'serving_epoch': 0, 'serving_n': 5488, 'basis_rank': 10, 'parallel_radius': 6.474052611360165, 'residual_radius': 14.744017039431874, 'marginal_clipped_coordinates': 3041, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 435, 'state_bytes': 52800, 'calibration_peak_state_bytes_bound': 5071552, 'epoch_history': []}",5488,0.606721614,,,10,3041,3.0,1.0,dual_bound,6000,336000,200,0,4.0,10,,,435,1.5,bounded_out_of_subspace,,508,weak,52800,completed,0.9451996797638278,,9889.21419898517,sketch,5.7242062050092475,0.9100023285895714
,0,512,,10.413803398771927,1.1137493931156006,,0,109800,,{},6000,0.316398864,,,20,0,3.0,,vanilla_fd,6000,336000,200,0,4.0,10,,,0,1.5,bounded_out_of_subspace,,508,weak,65600,completed,0.9426994782214214,,18963.405633466497,sketch,,0.7520175685675717
,0,512,,0.39511902916915737,2.075566549186924,,0,109800,,"{'rfd_alpha': 19791.1041451768, 'qualification': 'RFD robust means rank-deficiency regularization, not outlier resistance'}",6000,0.340911568,,,20,0,3.0,,rfd,6000,336000,200,0,4.0,10,,,0,1.5,bounded_out_of_subspace,,508,weak,68808,completed,0.9309271865986266,,17599.872116982548,sketch,,1.5548447266118768
,0,512,0.00470188956154834,10.435573295705263,1.1149929786219175,,0,109800,,"{'effective_n': 6000, 'trim_mode': 'iqr'}",6000,1.28890157,,,20,0,3.0,1.0,sketch_iqr,6000,336000,200,0,4.0,10,,,0,1.5,bounded_out_of_subspace,,508,weak,184024,completed,0.9426708030311421,,4655.126612965489,sketch,7.669032211262767,0.7490348711732661
,0,512,0.004168959823885526,10.435699158757851,1.114957139200976,,0,109800,,"{'effective_n': 6000, 'trim_mode': 'mad'}",6000,1.20086568,,,20,0,3.0,1.0,sketch_mad,6000,336000,200,0,4.0,10,,,0,1.5,bounded_out_of_subspace,,508,weak,184024,completed,0.9427003401167346,,4996.395600214006,sketch,7.671128854977109,0.7492733571375082
,5208512,512,0.0030785584126341364,9.670865625010803,1.1334686131322476,,0,109800,,"{'phase': 'estimating', 'ready': True, 'total_seen': 6000, 'epoch_index': 0, 'epoch_seen': 6000, 'calibration_count': 512, 'effective_n': 5488, 'serving_epoch': 0, 'serving_n': 5488, 'basis_rank': 20, 'parallel_radius': 8.394969741550101, 'residual_radius': 14.330490781257529, 'marginal_clipped_coordinates': 3041, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 401, 'state_bytes': 100800, 'calibration_peak_state_bytes_bound': 5208512, 'epoch_history': []}",5488,0.604289123,,,20,3041,3.0,1.0,dual_bound,6000,336000,200,0,4.0,10,,,401,1.5,bounded_out_of_subspace,,508,weak,100800,completed,0.9376440279690732,,9929.022005580597,sketch,6.757371844276068,0.7322860273762081
,0,512,,9.207132381508831,1.206484072472483,,0,109800,,{},6000,0.450497395,,,40,0,3.0,,vanilla_fd,6000,336000,200,0,4.0,10,,,0,1.5,bounded_out_of_subspace,,508,weak,129600,completed,0.8312101026048082,,13318.611975547605,sketch,,0.7039702710284511
,0,512,,0.560018232549557,1.0111756088013921,,0,109800,,"{'rfd_alpha': 10041.847841733115, 'qualification': 'RFD robust means rank-deficiency regularization, not outlier resistance'}",6000,0.408916901,,,40,0,3.0,,rfd,6000,336000,200,0,4.0,10,,,0,1.5,bounded_out_of_subspace,,508,weak,132808,completed,0.7922150010932623,,14672.907833662763,sketch,,0.5262701833030664
,0,512,0.00470188956154834,9.228506750499063,1.2072174956082635,,0,109800,,"{'effective_n': 6000, 'trim_mode': 'iqr'}",6000,1.326524214,,,40,0,3.0,1.0,sketch_iqr,6000,336000,200,0,4.0,10,,,0,1.5,bounded_out_of_subspace,,508,weak,248024,completed,0.8337106390578078,,4523.09873930428,sketch,6.69824051412374,0.7011584414693957
,0,512,0.004168959823885526,9.227927909306267,1.2072000116448993,,0,109800,,"{'effective_n': 6000, 'trim_mode': 'mad'}",6000,1.530498211,,,40,0,3.0,1.0,sketch_mad,6000,336000,200,0,4.0,10,,,0,1.5,bounded_out_of_subspace,,508,weak,248024,completed,0.833524047748292,,3920.292070174788,sketch,6.699569032953563,0.7014161135202194
,5482432,512,0.0030785584126341364,8.827649921821513,1.2442921266186147,,0,109800,,"{'phase': 'estimating', 'ready': True, 'total_seen': 6000, 'epoch_index': 0, 'epoch_seen': 6000, 'calibration_count': 512, 'effective_n': 5488, 'serving_epoch': 0, 'serving_n': 5488, 'basis_rank': 40, 'parallel_radius': 12.065616128564812, 'residual_radius': 13.459319362068719, 'marginal_clipped_coordinates': 3041, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 370, 'state_bytes': 196800, 'calibration_peak_state_bytes_bound': 5482432, 'epoch_history': []}",5488,0.882428255,,,40,3041,3.0,1.0,dual_bound,6000,336000,200,0,4.0,10,,,370,1.5,bounded_out_of_subspace,,508,weak,196800,completed,0.8445005575288749,,6799.419631004449,sketch,6.1035542664767455,0.678664273815639
,0,512,,11.323129131105125,1.0333038423375969,,0,109800,,{},6000,0.24551474,,,10,0,3.0,,vanilla_fd,6000,336000,200,0,4.0,10,,,0,1.5,in_subspace_leverage,,508,weak,33600,completed,0.9225565270483964,,24438.45123107476,sketch,,0.7539169843864694
,0,512,,0.32935107899738425,4.80293515833589,,0,109800,,"{'rfd_alpha': 39311.56504407638, 'qualification': 'RFD robust means rank-deficiency regularization, not outlier resistance'}",6000,0.259562289,,,10,0,3.0,,rfd,6000,336000,200,0,4.0,10,,,0,1.5,in_subspace_leverage,,508,weak,36808,completed,0.908866503821261,,23115.838680248347,sketch,,3.0750572183174585
,0,512,0.0046734544120344895,11.348022070818102,1.0349437450231427,,0,109800,,"{'effective_n': 6000, 'trim_mode': 'iqr'}",6000,1.168847885,,,10,0,3.0,1.0,sketch_iqr,6000,336000,200,0,4.0,10,,,0,1.5,in_subspace_leverage,,508,weak,152024,completed,0.9227881622053594,,5133.259919446234,sketch,7.333570482450963,0.7502581310246356
,0,512,0.004169877086773069,11.347118924619757,1.0349002778153396,,0,109800,,"{'effective_n': 6000, 'trim_mode': 'mad'}",6000,1.153613451,,,10,0,3.0,1.0,sketch_mad,6000,336000,200,0,4.0,10,,,0,1.5,in_subspace_leverage,,508,weak,152024,completed,0.922806877312234,,5201.04892570293,sketch,7.335001834397966,0.7504632821907155
,5071552,512,0.0030785584126341364,10.043590415951282,1.045496736250877,,0,109800,,"{'phase': 'estimating', 'ready': True, 'total_seen': 6000, 'epoch_index': 0, 'epoch_seen': 6000, 'calibration_count': 512, 'effective_n': 5488, 'serving_epoch': 0, 'serving_n': 5488, 'basis_rank': 10, 'parallel_radius': 6.474052611360165, 'residual_radius': 14.744017039431874, 'marginal_clipped_coordinates': 3041, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 435, 'state_bytes': 52800, 'calibration_peak_state_bytes_bound': 5071552, 'epoch_history': []}",5488,0.595656946,,,10,3041,3.0,1.0,dual_bound,6000,336000,200,0,4.0,10,,,435,1.5,in_subspace_leverage,,508,weak,52800,completed,0.9198579363743347,,10072.912001264567,sketch,6.107519050345632,0.7405645949847554
,0,512,,10.98160669063033,1.2127279419873884,,0,109800,,{},6000,0.312045942,,,20,0,3.0,,vanilla_fd,6000,336000,200,0,4.0,10,,,0,1.5,in_subspace_leverage,,508,weak,65600,completed,0.9000966163038401,,19227.937916910963,sketch,,0.6185376138424846
,0,512,,0.3637538149319787,2.139412485978301,,0,109800,,"{'rfd_alpha': 19605.28861386359, 'qualification': 'RFD robust means rank-deficiency regularization, not outlier resistance'}",6000,0.295557782,,,20,0,3.0,,rfd,6000,336000,200,0,4.0,10,,,0,1.5,in_subspace_leverage,,508,weak,68808,completed,0.8854027693645766,,20300.598953608333,sketch,,1.280958254862028
,0,512,0.0046734544120344895,11.010122881649355,1.2140443879556648,,0,109800,,"{'effective_n': 6000, 'trim_mode': 'iqr'}",6000,1.215580323,,,20,0,3.0,1.0,sketch_iqr,6000,336000,200,0,4.0,10,,,0,1.5,in_subspace_leverage,,508,weak,184024,completed,0.9003055593889354,,4935.914053949358,sketch,7.091824648372185,0.6154812982441354
,0,512,0.004169877086773069,11.009289922601875,1.214019862250274,,0,109800,,"{'effective_n': 6000, 'trim_mode': 'mad'}",6000,1.149014778,,,20,0,3.0,1.0,sketch_mad,6000,336000,200,0,4.0,10,,,0,1.5,in_subspace_leverage,,508,weak,184024,completed,0.9003241256580039,,5221.864953246059,sketch,7.093253202513279,0.6157342679444592
,5208512,512,0.0030785584126341364,10.156176123916685,1.2067775547074182,,0,109800,,"{'phase': 'estimating', 'ready': True, 'total_seen': 6000, 'epoch_index': 0, 'epoch_seen': 6000, 'calibration_count': 512, 'effective_n': 5488, 'serving_epoch': 0, 'serving_n': 5488, 'basis_rank': 20, 'parallel_radius': 8.394969741550101, 'residual_radius': 14.330490781257529, 'marginal_clipped_coordinates': 3041, 'parallel_clipped_rows': 549, 'residual_clipped_rows': 401, 'state_bytes': 100800, 'calibration_peak_state_bytes_bound': 5208512, 'epoch_history': []}",5488,0.700145827,,,20,3041,3.0,1.0,dual_bound,6000,336000,200,549,4.0,10,,,401,1.5,in_subspace_leverage,,508,weak,100800,completed,0.9022686816960293,,8569.643306607895,sketch,6.415818214940445,0.6212174939536624
,0,512,,9.741587339485456,1.330170182654022,,0,109800,,{},6000,0.493026204,,,40,0,3.0,,vanilla_fd,6000,336000,200,0,4.0,10,,,0,1.5,in_subspace_leverage,,508,weak,129600,completed,0.8013056944910215,,12169.738548014377,sketch,,0.577516020761143
,0,512,,0.5853319369532769,1.1809944500502145,,0,109800,,"{'rfd_alpha': 9964.701555510908, 'qualification': 'RFD robust means rank-deficiency regularization, not outlier resistance'}",6000,0.451202231,,,40,0,3.0,,rfd,6000,336000,200,0,4.0,10,,,0,1.5,in_subspace_leverage,,508,weak,132808,completed,0.7666231014987024,,13297.806588194817,sketch,,0.43130594383799026
,0,512,0.0046734544120344895,9.76043801502517,1.33081502664279,,0,109800,,"{'effective_n': 6000, 'trim_mode': 'iqr'}",6000,1.529144015,,,40,0,3.0,1.0,sketch_iqr,6000,336000,200,0,4.0,10,,,0,1.5,in_subspace_leverage,,508,weak,248024,completed,0.8010333226248004,,3923.7638450947343,sketch,6.203926161414066,0.5746111295699224
,0,512,0.004169877086773069,9.760040923284047,1.3307970827170092,,0,109800,,"{'effective_n': 6000, 'trim_mode': 'mad'}",6000,1.319751349,,,40,0,3.0,1.0,sketch_mad,6000,336000,200,0,4.0,10,,,0,1.5,in_subspace_leverage,,508,weak,248024,completed,0.8010345927197261,,4546.310943001734,sketch,6.205464071401516,0.5748817604210263
,5482432,512,0.0030785584126341364,9.357712950908258,1.3954784316577369,,0,109800,,"{'phase': 'estimating', 'ready': True, 'total_seen': 6000, 'epoch_index': 0, 'epoch_seen': 6000, 'calibration_count': 512, 'effective_n': 5488, 'serving_epoch': 0, 'serving_n': 5488, 'basis_rank': 40, 'parallel_radius': 12.065616128564812, 'residual_radius': 13.459319362068719, 'marginal_clipped_coordinates': 3041, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 370, 'state_bytes': 196800, 'calibration_peak_state_bytes_bound': 5482432, 'epoch_history': []}",5488,0.773471857,,,40,3041,3.0,1.0,dual_bound,6000,336000,200,0,4.0,10,,,370,1.5,in_subspace_leverage,,508,weak,196800,completed,0.8050766380113681,,7757.231172277804,sketch,5.639645433334802,0.5504374348753174
,0,512,,5.583802096719554,2705.851193059498,,0,109800,,{},6000,0.301035051,,,10,0,3.0,,vanilla_fd,6000,336000,200,0,4.0,10,,,0,1.5,mixed,,508,weak,33600,completed,0.9713768576503798,,19931.23385489087,sketch,,0.2420658405786039
,0,512,,0.3509368533411996,3766.694667472668,,0,109800,,"{'rfd_alpha': 15568079.609918412, 'qualification': 'RFD robust means rank-deficiency regularization, not outlier resistance'}",6000,0.247856435,,,10,0,3.0,,rfd,6000,336000,200,0,4.0,10,,,0,1.5,mixed,,508,weak,36808,completed,0.978357007292599,,24207.56192995352,sketch,,0.6488278611985441
,0,512,0.004324894514767932,9.18323637178197,0.9977155636376492,,0,109800,,"{'effective_n': 6000, 'trim_mode': 'iqr'}",6000,1.161762583,,,10,0,3.0,0.9585974499089254,sketch_iqr,6000,336000,200,0,4.0,10,,,0,1.5,mixed,,508,weak,152024,completed,0.94313572028116,,5164.566399191735,sketch,7.0780073815673,0.9595395008837535
,0,512,0.003918547055586131,9.184708434501585,0.9977173306161381,,0,109800,,"{'effective_n': 6000, 'trim_mode': 'mad'}",6000,1.157865558,,,10,0,3.0,0.9585792349726776,sketch_mad,6000,336000,200,0,4.0,10,,,0,1.5,mixed,,508,weak,152024,completed,0.9431368943705208,,5181.948766456011,sketch,7.079786090909224,0.9594964150385821
,5071552,512,0.0030785584126341364,4.928266193504492,0.9967078639533162,,0,109800,,"{'phase': 'estimating', 'ready': True, 'total_seen': 6000, 'epoch_index': 0, 'epoch_seen': 6000, 'calibration_count': 512, 'effective_n': 5488, 'serving_epoch': 0, 'serving_n': 5488, 'basis_rank': 10, 'parallel_radius': 6.474052611360165, 'residual_radius': 14.744017039431874, 'marginal_clipped_coordinates': 7597, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 704, 'state_bytes': 52800, 'calibration_peak_state_bytes_bound': 5071552, 'epoch_history': []}",5488,0.553635838,,,10,7597,3.0,0.9585063752276867,dual_bound,6000,336000,200,0,4.0,10,,,704,1.5,mixed,,508,weak,52800,completed,0.9414540031473436,,10837.448712993179,sketch,3.543901253365745,0.9861481263497027
,0,512,,3.3071461139343343,3123.026194830325,,0,109800,,{},6000,0.323011994,,,20,0,3.0,,vanilla_fd,6000,336000,200,0,4.0,10,,,0,1.5,mixed,,508,weak,65600,completed,0.9754340191244143,,18575.16163935386,sketch,,0.08714577352188299
,0,512,,0.35957061701064075,3263.7617631313833,,0,109800,,"{'rfd_alpha': 3830907.0375439287, 'qualification': 'RFD robust means rank-deficiency regularization, not outlier resistance'}",6000,0.29837665,,,20,0,3.0,,rfd,6000,336000,200,0,4.0,10,,,0,1.5,mixed,,508,weak,68808,completed,0.9800121674854625,,20108.81213392536,sketch,,0.15405717738316063
,0,512,0.004324894514767932,10.198281903352513,1.0777457427877957,,0,109800,,"{'effective_n': 6000, 'trim_mode': 'iqr'}",6000,1.211511696,,,20,0,3.0,0.9585974499089254,sketch_iqr,6000,336000,200,0,4.0,10,,,0,1.5,mixed,,508,weak,184024,completed,0.9410736456964301,,4952.490363741399,sketch,7.9245716561625335,0.7959630299390197
,0,512,0.003918547055586131,10.199335145181523,1.077758121226618,,0,109800,,"{'effective_n': 6000, 'trim_mode': 'mad'}",6000,1.252074838,,,20,0,3.0,0.9585792349726776,sketch_mad,6000,336000,200,0,4.0,10,,,0,1.5,mixed,,508,weak,184024,completed,0.9410308087281495,,4792.045824979673,sketch,7.926067658714801,0.7960442556648504
,5208512,512,0.0030785584126341364,9.159811165738883,1.0611942414731554,,0,109800,,"{'phase': 'estimating', 'ready': True, 'total_seen': 6000, 'epoch_index': 0, 'epoch_seen': 6000, 'calibration_count': 512, 'effective_n': 5488, 'serving_epoch': 0, 'serving_n': 5488, 'basis_rank': 20, 'parallel_radius': 8.394969741550101, 'residual_radius': 14.330490781257529, 'marginal_clipped_coordinates': 7597, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 673, 'state_bytes': 100800, 'calibration_peak_state_bytes_bound': 5208512, 'epoch_history': []}",5488,0.812783059,,,20,7597,3.0,0.9585063752276867,dual_bound,6000,336000,200,0,4.0,10,,,673,1.5,mixed,,508,weak,100800,completed,0.9337150706987265,,7382.043625985565,sketch,6.999198756487305,0.811739658852508
,0,512,,2.1662082522743455,3260.5084005374842,,0,109800,,{},6000,0.481766755,,,40,0,3.0,,vanilla_fd,6000,336000,200,0,4.0,10,,,0,1.5,mixed,,508,weak,129600,completed,0.9724688376692728,,12454.159482216659,sketch,,0.01978068600462759
,0,512,,0.40579524368092595,3278.6556974479636,,0,109800,,"{'rfd_alpha': 615632.7724705143, 'qualification': 'RFD robust means rank-deficiency regularization, not outlier resistance'}",6000,0.532635838,,,40,0,3.0,,rfd,6000,336000,200,0,4.0,10,,,0,1.5,mixed,,508,weak,132808,completed,0.9786277496331012,,11264.732058829282,sketch,,0.022310254470809726
,0,512,0.004324894514767932,9.052038362744506,1.160804833814589,,0,109800,,"{'effective_n': 6000, 'trim_mode': 'iqr'}",6000,1.373955075,,,40,0,3.0,0.9585974499089254,sketch_iqr,6000,336000,200,0,4.0,10,,,0,1.5,mixed,,508,weak,248024,completed,0.8387230239169601,,4366.955011247365,sketch,6.9595113353112295,0.74657011888439
,0,512,0.003918547055586131,9.050915629020139,1.1608007621449394,,0,109800,,"{'effective_n': 6000, 'trim_mode': 'mad'}",6000,1.31093172,,,40,0,3.0,0.9585792349726776,sketch_mad,6000,336000,200,0,4.0,10,,,0,1.5,mixed,,508,weak,248024,completed,0.8385820483993063,,4576.897414611342,sketch,6.959125173438828,0.7466792038626464
,5482432,512,0.0030785584126341364,8.496728416092724,1.1549376464656673,,0,109800,,"{'phase': 'estimating', 'ready': True, 'total_seen': 6000, 'epoch_index': 0, 'epoch_seen': 6000, 'calibration_count': 512, 'effective_n': 5488, 'serving_epoch': 0, 'serving_n': 5488, 'basis_rank': 40, 'parallel_radius': 12.065616128564812, 'residual_radius': 13.459319362068719, 'marginal_clipped_coordinates': 7597, 'parallel_clipped_rows': 0, 'residual_clipped_rows': 639, 'state_bytes': 196800, 'calibration_peak_state_bytes_bound': 5482432, 'epoch_history': []}",5488,0.833044932,,,40,7597,3.0,0.9585063752276867,dual_bound,6000,336000,200,0,4.0,10,,,639,1.5,mixed,,508,weak,196800,completed,0.8415143909457534,,7202.492650180363,sketch,6.406221771930023,0.7493752843838896
,0,512,,3.055625161134323,0.9977656555959721,,0,0,,{},6000,0.252261838,,,10,0,3.0,,vanilla_fd,6000,336000,200,0,4.0,10,,,0,1.5,clean,,509,strong,33600,completed,0.7629824335808388,,23784.81044762704,sketch,,0.9977628407951676
,0,512,,0.784574712665153,3.0891211843175532,,0,0,,"{'rfd_alpha': 50387.09811004719, 'qualification': 'RFD robust means rank-deficiency regularization, not outlier resistance'}",6000,0.22902335,,,10,0,3.0,,rfd,6000,336000,200,0,4.0,10,,,0,1.5,clean,,509,strong,36808,completed,0.7449705296325448,,26198.20206105622,sketch,,3.087772419671634
,0,512,0.0033733333333333332,3.054176711667729,0.9977852302232996,,0,0,,"{'effective_n': 6000, 'trim_mode': 'iqr'}",6000,1.150179124,,,10,0,3.0,,sketch_iqr,6000,336000,200,0,4.0,10,,,0,1.5,clean,,509,strong,152024,completed,0.7625008949182233,,5216.5787700386045,sketch,3.0564492412006676,0.9977688950021171
,0,512,0.00298,3.0547138374234617,0.9977857703105787,,0,0,,"{'effective_n': 6000, 'trim_mode': 'mad'}",6000,1.213949834,,,10,0,3.0,,sketch_mad,6000,336000,200,0,4.0,10,,,0,1.5,clean,,509,strong,152024,completed,0.7625586778129085,,4942.543614203419,sketch,3.0569871614529345,0.9977706172949272
,5071552,512,0.0031924198250728865,2.152415956928623,0.996375582192458,,0,0,,"{'phase': 'estimating', 'ready': True, 'total_seen': 6000, 'epoch_index': 0, 'epoch_seen': 6000, 'calibration_count': 512, 'effective_n': 5488, 'serving_epoch': 0, 'serving_n': 5488, 'basis_rank': 10, 'parallel_radius': 12.335997050017884, 'residual_radius': 13.917013807250326, 'marginal_clipped_coordinates': 3504, 'parallel_clipped_rows': 1, 'residual_clipped_rows': 619, 'state_bytes': 52800, 'calibration_peak_state_bytes_bound': 5071552, 'epoch_history': []}",5488,0.564183504,,,10,3504,3.0,,dual_bound,6000,336000,200,1,4.0,10,,,619,1.5,clean,,509,strong,52800,completed,0.7759519444497012,,10634.837703443383,sketch,2.153061624529025,0.9964027852917599
